FLOPs,Loss,Accuracy
19176000000,0.022118621170520783,0.352125
38352000000,0.02088037919998169,0.604
57528000000,0.019325531125068664,0.70025
76704000000,0.017484934106469154,0.7435
95880000000,0.015491987243294716,0.76525
115056000000,0.013551201179623603,0.7845
134232000000,0.011840329766273498,0.80025
153408000000,0.010433469295501709,0.815125
172584000000,0.00931426402181387,0.828875
191760000000,0.008438198365271092,0.836375
210936000000,0.007741918787360191,0.844875
230112000000,0.007185317009687424,0.853
249288000000,0.00673036652058363,0.858375
268464000000,0.006355028241872788,0.863
287640000000,0.006038022916764021,0.86525
306816000000,0.005767119251191616,0.868875
325992000000,0.005533824283629656,0.871875
345168000000,0.005331746749579907,0.875
364344000000,0.005153255350887775,0.877125
383520000000,0.004995912872254848,0.8795
402696000000,0.0048549891598522665,0.8815
421872000000,0.004729018118232489,0.883125
441048000000,0.004614132158458233,0.885625
460224000000,0.004511785581707954,0.887125
479400000000,0.004416136674582958,0.888875
498576000000,0.004330891989171505,0.8895
517752000000,0.004254134938120842,0.891
536928000000,0.004180868979543447,0.89225
556104000000,0.004114056553691626,0.892875
575280000000,0.0040517366509884595,0.894875
594456000000,0.003994266096502543,0.896
613632000000,0.003942275112494826,0.897
632808000000,0.003890601392835379,0.8985
651984000000,0.00384612126275897,0.899625
671160000000,0.003801110040396452,0.899875
690336000000,0.0037603026181459425,0.900125
709512000000,0.0037224016468971966,0.900125
728688000000,0.0036847595442086457,0.900625
747864000000,0.0036500278878957033,0.901375
767040000000,0.0036169532984495164,0.901375
786216000000,0.0035868337471038104,0.902
805392000000,0.0035566078927367927,0.903125
824568000000,0.0035277893245220186,0.903125
843744000000,0.003502590233460069,0.903
862920000000,0.0034757336266338823,0.904
882096000000,0.0034516392331570387,0.904375
901272000000,0.0034270824287086724,0.904875
920448000000,0.003405339239165187,0.905375
939624000000,0.0033820786718279125,0.906875
958800000000,0.003362611850723624,0.90675
977976000000,0.0033428137823939322,0.907
997152000000,0.003322887869551778,0.907875
1016328000000,0.003304956253618002,0.908375
1035504000000,0.0032868006844073536,0.908625
1054680000000,0.003267512679100037,0.909
1073856000000,0.0032523793391883373,0.908375
1093032000000,0.003235067205503583,0.908875
1112208000000,0.003219515783712268,0.909125
1131384000000,0.0032045699302107097,0.909875
1150560000000,0.003189725933596492,0.91025
1169736000000,0.00317459917627275,0.9105
1188912000000,0.003160961514338851,0.910375
1208088000000,0.0031469560898840427,0.910625
1227264000000,0.003135393891483545,0.910875
1246440000000,0.0031205308977514507,0.9115
1265616000000,0.003107922116294503,0.911375
1284792000000,0.0030948373936116698,0.9115
1303968000000,0.003082853961735964,0.9125
1323144000000,0.003071904066950083,0.91275
1342320000000,0.003059815427288413,0.913375
1361496000000,0.003050084672868252,0.913
1380672000000,0.003037866631522775,0.91375
1399848000000,0.003027637120336294,0.9135
1419024000000,0.0030160540621727706,0.91425
1438200000000,0.0030062734559178354,0.91425
1457376000000,0.002995472352951765,0.9145
