FLOPs,Loss,Accuracy
19176000000,0.02085136330127716,0.577
38352000000,0.0185186580568552,0.71275
57528000000,0.016128232896327973,0.747375
76704000000,0.013884790629148483,0.766
95880000000,0.011992440924048425,0.78225
115056000000,0.010498335301876069,0.800125
134232000000,0.009346003115177155,0.81425
153408000000,0.008456639111042023,0.8255
172584000000,0.007759911306202412,0.835125
191760000000,0.007205284118652343,0.8425
210936000000,0.006756375066936016,0.849
230112000000,0.00638524055480957,0.85325
249288000000,0.006074403814971447,0.857125
268464000000,0.005811419796198606,0.862125
287640000000,0.005583452254533767,0.86625
306816000000,0.005387784391641617,0.869875
325992000000,0.005214804913848638,0.872625
345168000000,0.005064053349196911,0.875
364344000000,0.0049291313700377945,0.876625
383520000000,0.004809043802320957,0.878625
402696000000,0.004700661301612854,0.881
421872000000,0.004603831622749567,0.88325
441048000000,0.004515420336276292,0.884875
460224000000,0.004435727778822183,0.8855
479400000000,0.004363468308001757,0.88675
498576000000,0.004295745227485895,0.88875
517752000000,0.004233926806598902,0.888875
536928000000,0.004177256263792515,0.889625
556104000000,0.004124482959508896,0.890125
575280000000,0.004074814312160015,0.890375
594456000000,0.004030224420130252,0.89125
613632000000,0.003988304324448109,0.892
632808000000,0.003948749581351876,0.892875
651984000000,0.003911327308043838,0.893875
671160000000,0.003875930653885007,0.895
690336000000,0.003842545259743929,0.8955
709512000000,0.0038112108763307334,0.896625
728688000000,0.0037822420932352545,0.89725
747864000000,0.0037546695414930583,0.897625
767040000000,0.003728602524846792,0.897875
786216000000,0.00370252737775445,0.898125
805392000000,0.0036792190466076137,0.898625
824568000000,0.0036572335381060837,0.89925
843744000000,0.0036346547994762658,0.8995
862920000000,0.0036134418658912183,0.89975
882096000000,0.0035941929798573254,0.9
901272000000,0.0035753695126622916,0.9005
920448000000,0.0035574945621192457,0.90125
939624000000,0.003539764741435647,0.901
958800000000,0.003522769371047616,0.901375
977976000000,0.0035066713877022265,0.902
997152000000,0.003491547964513302,0.902625
1016328000000,0.00347640123590827,0.90275
1035504000000,0.0034625186510384084,0.903125
1054680000000,0.00344762503169477,0.90275
1073856000000,0.0034341972060501573,0.903625
1093032000000,0.003421291748061776,0.904
1112208000000,0.0034088129047304392,0.905125
1131384000000,0.0033965704087167976,0.905125
1150560000000,0.0033850491121411325,0.905125
1169736000000,0.0033743145763874055,0.905875
1188912000000,0.0033618389386683703,0.906625
1208088000000,0.0033517322931438686,0.90625
1227264000000,0.0033421350717544557,0.906875
1246440000000,0.0033319363240152597,0.907125
1265616000000,0.0033217624239623546,0.907375
1284792000000,0.003312729163095355,0.9075
1303968000000,0.0033035350199788808,0.908125
1323144000000,0.0032944935150444506,0.908
1342320000000,0.003284960774704814,0.90875
1361496000000,0.003276401363313198,0.909
1380672000000,0.003268450243398547,0.909875
1399848000000,0.0032604544255882503,0.91
1419024000000,0.0032527897730469705,0.91
1438200000000,0.003246091965585947,0.909875
1457376000000,0.0032377852741628885,0.91025
1476552000000,0.003230566147714853,0.910625
1495728000000,0.003223444478586316,0.910625
1514904000000,0.0032159695494920013,0.91125
1534080000000,0.0032102751918137076,0.9115
