FLOPs,Loss,Accuracy
19176000000,0.020641214281320572,0.600625
38352000000,0.018302853226661683,0.72775
57528000000,0.01591749781370163,0.75675
76704000000,0.013699704706668854,0.77775
95880000000,0.011841310948133468,0.793
115056000000,0.010379340648651123,0.807125
134232000000,0.009252695769071579,0.818375
153408000000,0.008381086707115173,0.82825
172584000000,0.0077002024427056314,0.835625
191760000000,0.007157387755811214,0.8425
210936000000,0.00671620387583971,0.84975
230112000000,0.006351960949599743,0.853125
249288000000,0.00604626490175724,0.858
268464000000,0.0057855483628809455,0.863
287640000000,0.005561738934367895,0.866625
306816000000,0.005365780171006918,0.87025
325992000000,0.005194479335099459,0.87225
345168000000,0.005042277529835701,0.875125
364344000000,0.0049068848453462125,0.877125
383520000000,0.004785732056945562,0.878875
402696000000,0.004677079372107982,0.880875
421872000000,0.004577394921332598,0.882625
441048000000,0.004487279362976551,0.88425
460224000000,0.004404974203556776,0.884875
479400000000,0.004330913208425045,0.88675
498576000000,0.004261559743434191,0.88775
517752000000,0.004198036875575781,0.8885
536928000000,0.004138343939557671,0.88975
556104000000,0.004084500316530466,0.890625
575280000000,0.004033897381275893,0.8915
594456000000,0.003986183999106288,0.89325
613632000000,0.003942549956962466,0.894
632808000000,0.0039012448750436308,0.895
651984000000,0.0038628272488713264,0.89525
671160000000,0.003826272847130895,0.89675
690336000000,0.003791984774172306,0.898
709512000000,0.003759773014113307,0.897375
728688000000,0.003729049017652869,0.897375
747864000000,0.0037001335695385934,0.898125
767040000000,0.003672286055982113,0.898625
786216000000,0.0036458451487123966,0.899
805392000000,0.003621145574375987,0.899625
824568000000,0.0035970182083547115,0.899875
843744000000,0.0035755170602351427,0.90075
862920000000,0.0035543669741600753,0.90125
882096000000,0.003533217454329133,0.900875
901272000000,0.0035138945784419775,0.90175
920448000000,0.0034944102354347705,0.902125
939624000000,0.003476754793897271,0.90225
958800000000,0.0034598218556493522,0.90275
977976000000,0.0034425865933299066,0.903375
997152000000,0.0034265833385288716,0.903875
1016328000000,0.003411400564014912,0.904
1035504000000,0.0033961396384984254,0.90425
1054680000000,0.0033822334278374912,0.903625
1073856000000,0.0033683726917952297,0.903875
1093032000000,0.0033548738136887552,0.904625
1112208000000,0.0033417107295244932,0.905125
1131384000000,0.003329547580331564,0.905125
1150560000000,0.0033172553945332766,0.90575
1169736000000,0.0033062631394714117,0.90575
1188912000000,0.003294622853398323,0.906125
