FLOPs,Loss,Accuracy
19176000000,0.020904065161943437,0.578875
38352000000,0.01879604122042656,0.720875
57528000000,0.01658728891611099,0.75
76704000000,0.01445320737361908,0.767625
95880000000,0.012583770453929902,0.783
115056000000,0.011054432660341262,0.797875
134232000000,0.009841415718197823,0.812125
153408000000,0.008885081470012665,0.8235
172584000000,0.008130209363996983,0.831625
191760000000,0.007525616846978664,0.838125
210936000000,0.007033644214272499,0.844125
230112000000,0.006627619609236717,0.851125
249288000000,0.006287781525403261,0.854875
268464000000,0.005998543541878462,0.86075
287640000000,0.005750858172774315,0.865375
306816000000,0.005534385345876217,0.8685
325992000000,0.005345793254673481,0.8705
345168000000,0.005178370155394078,0.874125
364344000000,0.005029604610055685,0.875875
383520000000,0.004896789699792862,0.87825
402696000000,0.004777823194861412,0.880375
421872000000,0.004668620362877846,0.882375
441048000000,0.0045699763856828215,0.883875
460224000000,0.004480077940970659,0.885
479400000000,0.004399386562407017,0.886375
498576000000,0.00432362163066864,0.8875
517752000000,0.004254324615001678,0.889
536928000000,0.004189122084528208,0.889875
556104000000,0.004130749393254519,0.890625
575280000000,0.004075538164004683,0.8915
594456000000,0.004023560956120491,0.892375
613632000000,0.00397615472599864,0.893
632808000000,0.003931331720203162,0.894625
651984000000,0.0038896329402923584,0.8955
671160000000,0.0038498120866715907,0.896125
690336000000,0.003812726916745305,0.89675
709512000000,0.0037777266185730694,0.897375
728688000000,0.003744427237659693,0.89775
747864000000,0.0037131276372820137,0.898625
767040000000,0.0036826916113495826,0.899625
786216000000,0.0036540478579699994,0.900375
805392000000,0.0036272496413439514,0.90025
824568000000,0.0036010941322892906,0.901
843744000000,0.0035779974143952133,0.901625
862920000000,0.0035550861842930316,0.902
882096000000,0.0035320505704730747,0.902125
901272000000,0.00351111307926476,0.90275
920448000000,0.003489759037271142,0.903
939624000000,0.0034706885926425457,0.902625
958800000000,0.003452418038621545,0.903625
977976000000,0.003433526162058115,0.904125
997152000000,0.0034162757508456707,0.904375
1016328000000,0.0033995896354317664,0.905
1035504000000,0.003382968297228217,0.904875
1054680000000,0.003367861717939377,0.90525
1073856000000,0.0033527408372610807,0.904875
1093032000000,0.0033379758447408675,0.9055
1112208000000,0.0033235292918980123,0.906
1131384000000,0.0033103358671069147,0.90675
1150560000000,0.0032968377098441123,0.906875
1169736000000,0.0032847505155950783,0.907375
1188912000000,0.0032720445152372123,0.9075
1208088000000,0.0032596791330724954,0.908
1227264000000,0.00324855132214725,0.908125
1246440000000,0.0032363969963043926,0.907875
1265616000000,0.003224662097170949,0.909125
1284792000000,0.003214138302952051,0.9095
1303968000000,0.003204041548073292,0.90975
1323144000000,0.003193925904110074,0.909875
1342320000000,0.0031846233308315277,0.909375
1361496000000,0.003175159826874733,0.91
1380672000000,0.0031659093219786882,0.911
1399848000000,0.0031555588729679585,0.911
1419024000000,0.0031464993320405484,0.9115
1438200000000,0.0031384376939386127,0.911625
1457376000000,0.0031301783043891193,0.91225
1476552000000,0.003121479766443372,0.91225
1495728000000,0.0031144925132393837,0.912375
1514904000000,0.0031058326233178377,0.912625
1534080000000,0.00309709956869483,0.912625
1553256000000,0.0030898191891610624,0.913
1572432000000,0.003082796506583691,0.913
1591608000000,0.0030760858058929445,0.913125
1610784000000,0.0030682501755654812,0.9135
1629960000000,0.0030611575189977884,0.913875
1649136000000,0.003053563637658954,0.91425
1668312000000,0.003047195453196764,0.9145
1687488000000,0.003040832011029124,0.914375
1706664000000,0.003034837024286389,0.91475
1725840000000,0.0030277022514492275,0.915125
1745016000000,0.0030222828183323145,0.915
1764192000000,0.003015294322744012,0.915375
1783368000000,0.0030097497031092643,0.915875
1802544000000,0.003002933107316494,0.916125
1821720000000,0.002997237654402852,0.915875
1840896000000,0.0029915613606572153,0.916375
1860072000000,0.002985828386619687,0.91625
1879248000000,0.0029807236697524785,0.9165
1898424000000,0.0029745287485420705,0.91625
1917600000000,0.002968816079199314,0.91675
1936776000000,0.0029640793800354004,0.91675
1955952000000,0.002959052726626396,0.9165
1975128000000,0.002953370912000537,0.9165
1994304000000,0.0029477074891328813,0.917
2013480000000,0.0029437271244823933,0.91725
2032656000000,0.0029378119986504317,0.91725
2051832000000,0.002933573817834258,0.91725
2071008000000,0.0029281097128987313,0.9175
2090184000000,0.0029235202185809613,0.917375
2109360000000,0.0029191435743123294,0.91775
2128536000000,0.0029146016947925093,0.9175
2147712000000,0.0029095355924218893,0.9175
2166888000000,0.002905131172388792,0.91775
2186064000000,0.002900774421170354,0.9175
2205240000000,0.0028966786693781616,0.9175
2224416000000,0.0028930934742093088,0.917875
2243592000000,0.0028869105670601128,0.917625
2262768000000,0.002883256459608674,0.91775
2281944000000,0.0028789782878011465,0.91775
2301120000000,0.002874941658228636,0.918125
