FLOPs,Loss,Accuracy
37176000000,0.023044343918561937,0.0985
74352000000,0.023040126919746398,0.0985
111528000000,0.023036443769931792,0.0985
148704000000,0.023033228278160095,0.0985
185880000000,0.023030411958694458,0.0985
223056000000,0.023027951568365096,0.0985
260232000000,0.023025803416967392,0.101375
297408000000,0.023023925811052323,0.113125
334584000000,0.023022279977798463,0.113125
371760000000,0.023020831882953643,0.113125
408936000000,0.023019565939903258,0.113125
446112000000,0.0230184505879879,0.113125
483288000000,0.02301746779680252,0.113125
520464000000,0.023016608655452728,0.113125
557640000000,0.023015847235918045,0.113125
594816000000,0.023015177875757218,0.113125
631992000000,0.02301458603143692,0.113125
669168000000,0.023014070063829422,0.113125
706344000000,0.023013612806797028,0.113125
743520000000,0.023013203620910645,0.113125
780696000000,0.02301284408569336,0.113125
817872000000,0.023012522131204607,0.113125
855048000000,0.023012237668037415,0.113125
892224000000,0.023011980503797533,0.113125
929400000000,0.023011753886938095,0.113125
966576000000,0.02301155138015747,0.113125
1003752000000,0.023011368691921233,0.113125
1040928000000,0.02301120376586914,0.113125
1078104000000,0.023011057555675507,0.113125
1115280000000,0.023010926306247712,0.113125
1152456000000,0.02301080998778343,0.113125
1189632000000,0.02301070547103882,0.113125
1226808000000,0.023010610312223435,0.113125
1263984000000,0.023010522454977037,0.113125
1301160000000,0.023010442793369293,0.113125
1338336000000,0.023010370910167693,0.113125
1375512000000,0.023010305136442186,0.113125
1412688000000,0.02301024404168129,0.113125
1449864000000,0.023010188549757005,0.113125
1487040000000,0.023010136991739275,0.113125
1524216000000,0.023010088920593263,0.113125
1561392000000,0.023010047048330307,0.113125
1598568000000,0.023010008484125138,0.113125
1635744000000,0.023009970784187317,0.113125
1672920000000,0.023009936690330506,0.113125
1710096000000,0.023009906381368638,0.113125
1747272000000,0.0230098771750927,0.113125
1784448000000,0.02300985112786293,0.113125
1821624000000,0.023009826451539993,0.113125
1858800000000,0.02300980523228645,0.113125
1895976000000,0.023009784311056138,0.113125
1933152000000,0.02300976303219795,0.113125
1970328000000,0.023009745717048644,0.113125
2007504000000,0.023009728133678437,0.113125
2044680000000,0.023009714037179947,0.113125
2081856000000,0.02300970271229744,0.113125
2119032000000,0.023009689539670943,0.113125
2156208000000,0.02300967562198639,0.113125
2193384000000,0.02300966212153435,0.113125
2230560000000,0.023009650021791457,0.113125
2267736000000,0.023009638249874113,0.113125
2304912000000,0.02300962632894516,0.113125
2342088000000,0.02300961649417877,0.113125
2379264000000,0.023009609192609786,0.113125
2416440000000,0.02300959986448288,0.113125
2453616000000,0.02300959074497223,0.113125
2490792000000,0.023009582281112672,0.113125
2527968000000,0.02300957363843918,0.113125
2565144000000,0.023009566158056258,0.113125
2602320000000,0.02300955641269684,0.113125
2639496000000,0.023009548515081406,0.113125
2676672000000,0.023009540349245072,0.113125
2713848000000,0.02300953531265259,0.113125
2751024000000,0.023009526520967483,0.113125
2788200000000,0.02300952258706093,0.113125
2825376000000,0.023009514927864076,0.113125
2862552000000,0.023009510308504105,0.113125
2899728000000,0.023009504228830337,0.113125
2936904000000,0.02300949877500534,0.113125
2974080000000,0.02300949516892433,0.113125
3011256000000,0.023009486764669417,0.113125
3048432000000,0.023009481102228165,0.113125
3085608000000,0.02300947692990303,0.113125
3122784000000,0.023009471565485,0.113125
3159960000000,0.023009470403194426,0.113125
3197136000000,0.023009465336799623,0.113125
3234312000000,0.02300946080684662,0.113125
3271488000000,0.023009456723928453,0.113125
3308664000000,0.023009450674057005,0.113125
3345840000000,0.02300944757461548,0.113125
3383016000000,0.023009442120790483,0.113125
3420192000000,0.02300943887233734,0.113125
3457368000000,0.023009434521198274,0.113125
3494544000000,0.023009430736303328,0.113125
3531720000000,0.02300942850112915,0.113125
3568896000000,0.023009423196315767,0.113125
3606072000000,0.02300942063331604,0.113125
3643248000000,0.023009417235851287,0.113125
3680424000000,0.02300941425561905,0.113125
3717600000000,0.023009409844875334,0.113125
3754776000000,0.023009404450654983,0.113125
3791952000000,0.023009400814771652,0.113125
3829128000000,0.023009396731853485,0.113125
3866304000000,0.02300939652323723,0.113125
3903480000000,0.023009392946958543,0.113125
3940656000000,0.023009388029575348,0.113125
3977832000000,0.023009383648633957,0.113125
4015008000000,0.023009382367134096,0.113125
4052184000000,0.02300937959551811,0.113125
4089360000000,0.023009375512599944,0.113125
4126536000000,0.023009372442960738,0.113125
4163712000000,0.023009370386600496,0.113125
4200888000000,0.023009368509054183,0.113125
4238064000000,0.023009361624717714,0.113125
4275240000000,0.023009357184171676,0.113125
4312416000000,0.02300935113430023,0.113125
4349592000000,0.023009342908859254,0.113125
4386768000000,0.02300934088230133,0.113125
4423944000000,0.02300933739542961,0.113125
4461120000000,0.023009334176778792,0.113125
4498296000000,0.023009332031011583,0.113125
4535472000000,0.023009329587221145,0.113125
4572648000000,0.023009324580430986,0.113125
4609824000000,0.023009321242570876,0.113125
4647000000000,0.02300931590795517,0.113125
4684176000000,0.023009311437606813,0.113125
4721352000000,0.02300930842757225,0.113125
4758528000000,0.023009304612874985,0.113125
4795704000000,0.023009302765130996,0.113125
4832880000000,0.02300930145382881,0.113125
4870056000000,0.023009300351142882,0.113125
4907232000000,0.02300929680466652,0.113125
4944408000000,0.023009292632341385,0.113125
4981584000000,0.023009290397167207,0.113125
5018760000000,0.02300928595662117,0.113125
5055936000000,0.02300928381085396,0.113125
5093112000000,0.023009279012680052,0.113125
5130288000000,0.023009272396564483,0.113125
5167464000000,0.023009268164634705,0.113125
5204640000000,0.023009264707565306,0.113125
5241816000000,0.023009259194135667,0.113125
5278992000000,0.023009254306554795,0.113125
5316168000000,0.023009249329566956,0.113125
5353344000000,0.023009247094392775,0.113125
5390520000000,0.023009244114160537,0.113125
5427696000000,0.02300923949480057,0.113125
5464872000000,0.023009237825870513,0.113125
5502048000000,0.023009233087301253,0.113125
5539224000000,0.02300923007726669,0.113125
5576400000000,0.023009225994348525,0.113125
5613576000000,0.023009222984313966,0.113125
5650752000000,0.023009219110012056,0.113125
5687928000000,0.023009215623140334,0.113125
5725104000000,0.023009214401245117,0.113125
5762280000000,0.023009212613105776,0.113125
5799456000000,0.02300920969247818,0.113125
5836632000000,0.023009206235408784,0.113125
5873808000000,0.023009205400943755,0.113125
5910984000000,0.02300920230150223,0.113125
