FLOPs,Loss,Accuracy
19176000000,0.022115173697471617,0.354125
38352000000,0.02087226024270058,0.606375
57528000000,0.019312180504202844,0.70175
76704000000,0.01746593813598156,0.74425
95880000000,0.015468683868646622,0.765
115056000000,0.013526435151696206,0.78475
134232000000,0.011816978558897972,0.8005
153408000000,0.010412583395838738,0.815375
172584000000,0.009296516470611095,0.828875
191760000000,0.008423273146152497,0.837
210936000000,0.007729540176689625,0.845125
230112000000,0.007174868948757649,0.85275
249288000000,0.006721525117754936,0.8585
268464000000,0.006347480822354555,0.863
287640000000,0.006031514920294285,0.865375
306816000000,0.005761508345603943,0.869
325992000000,0.005528973467648029,0.871875
345168000000,0.005327497765421867,0.874625
364344000000,0.005149560805410147,0.877375
383520000000,0.00499269312992692,0.879625
402696000000,0.00485216961055994,0.881625
421872000000,0.004726516053080559,0.88325
441048000000,0.0046119439154863355,0.88575
460224000000,0.00450987721607089,0.887
479400000000,0.004414485558867454,0.88875
498576000000,0.004329472418874502,0.88975
517752000000,0.0042529357373714445,0.890875
536928000000,0.004179875388741493,0.89225
556104000000,0.004113249555230141,0.893
575280000000,0.004051101665943861,0.894875
594456000000,0.003993814947083592,0.89575
613632000000,0.0039420001041144135,0.89675
632808000000,0.0038904952798038722,0.898625
651984000000,0.003846186013892293,0.8995
671160000000,0.00380132376216352,0.9
690336000000,0.0037606531754136086,0.9
709512000000,0.0037228792291134597,0.9
728688000000,0.003685335485264659,0.900625
747864000000,0.0036507166251540184,0.901375
767040000000,0.0036177434641867876,0.9015
786216000000,0.003587720349431038,0.902
805392000000,0.003557580690830946,0.903
824568000000,0.00352884815633297,0.9035
843744000000,0.0035037431716918943,0.902875
862920000000,0.0034769810531288387,0.90375
882096000000,0.0034529782589524985,0.90425
901272000000,0.0034285188149660827,0.904875
920448000000,0.003406854823231697,0.905375
939624000000,0.0033836914859712124,0.906875
958800000000,0.0033643170669674875,0.90675
977976000000,0.0033446009773761033,0.907
997152000000,0.003324763985350728,0.908
1016328000000,0.003306914767250419,0.90825
1035504000000,0.0032888576202094555,0.9085
1054680000000,0.0032696369867771862,0.909
1073856000000,0.003254587734118104,0.908375
1093032000000,0.003237351110205054,0.909
1112208000000,0.0032218791432678698,0.90925
1131384000000,0.003207009010016918,0.90975
1150560000000,0.0031922411508858205,0.910375
